Age,Gender,Education,Experience,Department,Title,Performance,CityTier,CompanySize,CompanyType,TechSkill,Certs,English,Salary
30,Male,Masters,0.7,Operations,Executive,4,Tier 3,Startup,MNC,80,3,Advanced,574824.0
36,Male,High School,36.0,HR,Lead,5,Tier 1,Mid,Private,30,0,Intermediate,2909870.0
45,Female,PhD,14.0,Tech,Lead,5,Tier 2,Enterprise,Private,88,0,Intermediate,1550044.0
25,Male,Bachelors,0.4,Operations,Analyst,3,Tier 1,Enterprise,MNC,48,1,Intermediate,421702.0
33,Male,Bachelors,26.2,Tech,Executive,4,Tier 3,Startup,MNC,44,0,Intermediate,2202690.0
58,Male,Masters,37.3,Marketing,Lead,3,Tier 1,Startup,MNC,97,2,Advanced,3087757.0
58,Female,Bachelors,36.7,Marketing,Engineer,2,Tier 1,Startup,MNC,73,3,Intermediate,2995406.0
27,Male,Masters,6.1,HR,Manager,4,Tier 3,Mid,MNC,67,4,Intermediate,979812.0
45,Female,High School,6.9,Marketing,Analyst,5,Tier 2,Startup,Private,65,3,Intermediate,920585.0
32,Female,Masters,21.5,Operations,Lead,1,Tier 2,Enterprise,MNC,60,2,Advanced,1888436.0
34,Female,Bachelors,24.2,Support,Manager,2,Tier 2,Mid,MNC,60,4,Intermediate,2148717.0
55,Female,Masters,28.1,Marketing,Analyst,1,Tier 1,Mid,Private,80,1,Intermediate,2330774.0
46,Male,Bachelors,6.9,Support,Executive,3,Tier 2,Enterprise,Private,30,0,Intermediate,843853.0
28,Female,Masters,36.4,HR,Manager,3,Tier 1,Startup,Public,63,2,Intermediate,3073905.0
25,Male,Masters,24.3,Finance,Analyst,3,Tier 3,Startup,MNC,51,0,Intermediate,2119124.0
29,Female,Bachelors,32.2,Tech,Lead,5,Tier 2,Enterprise,Public,68,1,Intermediate,2609035.0
41,Male,Masters,20.5,Tech,Lead,3,Tier 3,Enterprise,Public,25,4,Advanced,1875115.0
50,Female,Bachelors,15.7,Operations,Analyst,1,Tier 1,Enterprise,Private,76,2,Intermediate,1316366.0
31,Male,Masters,37.1,HR,Executive,2,Tier 1,Enterprise,Private,25,4,Intermediate,3051039.0
55,Female,Bachelors,22.1,HR,Analyst,5,Tier 1,Mid,Public,66,2,Advanced,2017514.0
47,Female,Masters,32.9,HR,Engineer,2,Tier 1,Mid,Public,82,1,Advanced,2673716.0
24,Male,Masters,36.2,Tech,Analyst,3,Tier 1,Startup,Public,68,1,Intermediate,2934824.0
27,Female,Bachelors,25.7,Marketing,Analyst,4,Tier 3,Mid,Public,41,1,Advanced,2214103.0
26,Female,Bachelors,20.9,Tech,Lead,5,Tier 1,Mid,MNC,86,0,Advanced,1900340.0
26,Female,Bachelors,0.1,Tech,Executive,3,Tier 2,Mid,Public,38,3,Intermediate,408906.0
44,Male,Masters,1.5,Tech,Analyst,5,Tier 1,Enterprise,Private,74,4,Intermediate,634815.0
30,Female,Bachelors,7.6,Marketing,Manager,4,Tier 1,Mid,Public,53,2,Intermediate,895863.0
56,Female,Bachelors,7.1,Finance,Lead,1,Tier 2,Startup,Public,60,4,Advanced,811627.0
41,Male,Masters,9.7,Operations,Lead,1,Tier 3,Mid,Private,26,3,Basic,931171.0
56,Male,Bachelors,11.6,Finance,Analyst,1,Tier 1,Enterprise,Public,76,0,Basic,998548.0
39,Male,Masters,13.7,Finance,Manager,4,Tier 1,Mid,Private,35,0,Intermediate,1317154.0
38,Male,Bachelors,16.0,Tech,Analyst,2,Tier 1,Startup,MNC,78,3,Intermediate,1505027.0
45,Male,Bachelors,3.8,Finance,Manager,4,Tier 3,Mid,MNC,57,2,Intermediate,722546.0
24,Female,Masters,1.6,Tech,Lead,4,Tier 2,Startup,Private,28,3,Advanced,527359.0
53,Female,High School,25.6,Tech,Manager,3,Tier 3,Enterprise,MNC,96,0,Intermediate,2128842.0
56,Female,Bachelors,20.4,Operations,Analyst,1,Tier 1,Startup,MNC,53,0,Advanced,1679808.0
59,Male,Masters,16.9,HR,Engineer,5,Tier 3,Startup,MNC,65,4,Advanced,1730820.0
34,Female,Bachelors,24.1,Tech,Engineer,2,Tier 3,Enterprise,Private,56,2,Basic,1991823.0
46,Male,PhD,31.5,Finance,Manager,5,Tier 3,Startup,Public,62,2,Advanced,2823221.0
30,Male,PhD,16.3,Operations,Analyst,3,Tier 1,Mid,MNC,66,0,Basic,1685301.0
25,Female,Bachelors,24.4,Support,Executive,3,Tier 2,Mid,Public,25,3,Advanced,2093701.0
35,Male,High School,36.2,Support,Engineer,2,Tier 2,Startup,Public,57,0,Advanced,2730376.0
58,Male,Masters,31.9,Support,Lead,5,Tier 2,Mid,MNC,80,4,Advanced,2872262.0
55,Female,Bachelors,16.2,Finance,Analyst,2,Tier 1,Mid,MNC,23,3,Intermediate,1523313.0
32,Male,Bachelors,24.5,HR,Analyst,2,Tier 2,Enterprise,Public,24,0,Advanced,1972660.0
24,Male,Masters,6.7,Marketing,Engineer,1,Tier 3,Startup,MNC,89,2,Intermediate,814135.0
49,Female,High School,21.3,HR,Executive,5,Tier 2,Mid,Private,79,4,Basic,1982588.0
50,Male,Masters,37.3,Operations,Lead,1,Tier 2,Startup,Private,96,0,Advanced,2806558.0
30,Male,Bachelors,19.7,HR,Executive,1,Tier 2,Startup,MNC,96,0,Advanced,1632129.0
24,Female,Bachelors,35.3,Support,Lead,1,Tier 2,Mid,Public,75,1,Intermediate,2693635.0
46,Female,Bachelors,15.5,HR,Engineer,4,Tier 1,Enterprise,MNC,78,3,Intermediate,1626224.0
55,Female,PhD,38.0,Operations,Analyst,3,Tier 1,Enterprise,Private,26,1,Intermediate,3190941.0
33,Female,Masters,22.0,Operations,Lead,3,Tier 2,Startup,Public,87,2,Intermediate,1961839.0
30,Male,Masters,1.6,Support,Analyst,4,Tier 1,Enterprise,MNC,50,3,Advanced,615099.0
36,Male,Bachelors,22.3,Finance,Manager,2,Tier 2,Mid,Private,67,4,Intermediate,1883334.0
46,Female,Bachelors,10.4,Tech,Manager,5,Tier 3,Mid,Public,61,3,Basic,1116376.0
26,Male,Bachelors,1.2,Marketing,Engineer,5,Tier 2,Enterprise,Private,49,0,Intermediate,501816.0
32,Male,Bachelors,31.2,Marketing,Engineer,5,Tier 3,Enterprise,MNC,70,0,Intermediate,2597360.0
55,Female,Bachelors,10.5,Support,Engineer,1,Tier 1,Startup,MNC,54,0,Intermediate,1039444.0
45,Female,Masters,30.3,Marketing,Manager,5,Tier 1,Enterprise,Private,81,3,Intermediate,2641360.0
36,Male,Bachelors,11.0,HR,Lead,5,Tier 1,Startup,Private,70,0,Intermediate,1174578.0
59,Female,PhD,7.4,Operations,Executive,5,Tier 3,Mid,Private,69,0,Intermediate,1027026.0
29,Female,Bachelors,37.0,Operations,Engineer,3,Tier 3,Enterprise,Private,49,1,Intermediate,2834463.0
26,Female,PhD,13.7,Support,Executive,4,Tier 1,Startup,Private,38,0,Intermediate,1415855.0
47,Male,High School,22.9,Operations,Executive,2,Tier 1,Startup,Public,69,1,Intermediate,1937576.0
39,Female,Bachelors,23.2,Tech,Manager,4,Tier 1,Startup,MNC,73,2,Advanced,2072134.0
27,Male,Bachelors,21.3,Operations,Lead,5,Tier 2,Startup,Public,23,3,Intermediate,1991887.0
58,Male,Bachelors,34.8,Operations,Manager,2,Tier 2,Mid,Private,31,1,Intermediate,2774593.0
34,Male,Bachelors,25.6,HR,Engineer,2,Tier 2,Enterprise,Public,34,3,Intermediate,2109667.0
49,Female,Bachelors,15.3,Finance,Manager,4,Tier 3,Startup,MNC,34,3,Intermediate,1534918.0
26,Female,Bachelors,32.8,Marketing,Manager,4,Tier 2,Enterprise,Private,29,4,Basic,2739017.0
34,Female,Masters,6.9,HR,Manager,4,Tier 1,Enterprise,Private,80,1,Advanced,930025.0
38,Female,Masters,20.7,HR,Engineer,4,Tier 1,Mid,MNC,38,0,Basic,1929374.0
53,Female,Masters,36.1,HR,Engineer,1,Tier 3,Enterprise,Public,72,4,Advanced,2831806.0
50,Male,Bachelors,23.8,Marketing,Manager,3,Tier 2,Mid,MNC,91,1,Advanced,2001270.0
24,Male,Masters,31.0,Support,Manager,3,Tier 1,Mid,MNC,76,1,Basic,2615368.0
55,Male,Bachelors,24.8,HR,Executive,5,Tier 1,Startup,Public,28,2,Advanced,2252203.0
48,Female,Bachelors,31.9,Finance,Lead,1,Tier 2,Mid,Public,48,0,Basic,2467791.0
34,Male,Bachelors,35.9,Support,Executive,2,Tier 1,Startup,Private,26,2,Intermediate,2774421.0
54,Male,Bachelors,10.4,Operations,Lead,4,Tier 2,Mid,Private,91,3,Intermediate,1163912.0
27,Female,Bachelors,6.4,Finance,Lead,5,Tier 2,Mid,Private,36,0,Advanced,840976.0
45,Female,Bachelors,18.4,Support,Manager,2,Tier 1,Enterprise,MNC,98,2,Basic,1666848.0
40,Male,Bachelors,26.7,Operations,Executive,3,Tier 2,Startup,Public,35,2,Intermediate,2227919.0
37,Male,Masters,8.6,Operations,Lead,2,Tier 1,Enterprise,Public,90,0,Intermediate,944742.0
49,Female,Masters,0.2,HR,Lead,4,Tier 1,Mid,Private,57,1,Intermediate,446647.0
54,Female,PhD,13.0,HR,Engineer,4,Tier 1,Startup,MNC,95,3,Intermediate,1541324.0
34,Female,Masters,36.8,Marketing,Lead,3,Tier 2,Mid,MNC,66,4,Basic,3069196.0
46,Female,High School,26.4,Tech,Manager,4,Tier 2,Mid,Public,29,4,Basic,2216887.0
57,Male,Masters,15.3,Finance,Analyst,1,Tier 1,Enterprise,Public,43,4,Basic,1463128.0
48,Male,Masters,7.3,Marketing,Engineer,5,Tier 3,Startup,Public,69,3,Advanced,1041298.0
59,Female,Bachelors,13.5,Marketing,Analyst,3,Tier 1,Startup,Public,87,0,Advanced,1327774.0
28,Male,Bachelors,6.5,Finance,Manager,3,Tier 2,Startup,MNC,62,0,Intermediate,822668.0
26,Male,PhD,4.0,Support,Analyst,2,Tier 2,Mid,Private,56,0,Advanced,662660.0
52,Female,Bachelors,34.5,Finance,Lead,3,Tier 2,Startup,Public,64,4,Intermediate,2839201.0
44,Male,PhD,37.9,Operations,Analyst,5,Tier 1,Mid,Public,73,1,Intermediate,3249396.0
31,Male,High School,6.2,Tech,Executive,1,Tier 1,Mid,Public,62,2,Intermediate,663166.0
53,Male,Bachelors,2.1,Support,Manager,2,Tier 1,Mid,MNC,87,4,Advanced,498337.0
51,Female,Bachelors,12.5,HR,Executive,5,Tier 1,Startup,Private,56,3,Intermediate,1370044.0
52,Female,Bachelors,17.5,Tech,Analyst,3,Tier 3,Enterprise,MNC,60,0,Intermediate,1568962.0
39,Male,Masters,7.8,Tech,Executive,4,Tier 1,Mid,Private,20,2,Advanced,1037850.0
57,Female,PhD,11.5,HR,Engineer,4,Tier 1,Enterprise,MNC,35,0,Advanced,1413596.0
23,Female,Bachelors,7.6,Tech,Analyst,5,Tier 1,Startup,Public,56,0,Basic,970814.0
35,Female,High School,29.4,Support,Executive,1,Tier 2,Startup,Public,56,0,Advanced,2199023.0
34,Male,Masters,27.1,Support,Lead,4,Tier 2,Startup,Private,26,1,Basic,2269849.0
50,Male,Masters,24.1,Support,Analyst,5,Tier 1,Startup,MNC,59,2,Intermediate,2262499.0
33,Female,Bachelors,14.7,Marketing,Engineer,2,Tier 1,Startup,Private,70,4,Basic,1416421.0
23,Male,Bachelors,34.5,Marketing,Lead,3,Tier 2,Enterprise,MNC,83,1,Intermediate,2821206.0
53,Male,Masters,36.8,Support,Analyst,1,Tier 1,Startup,Public,41,3,Intermediate,2914125.0
34,Male,Masters,6.6,HR,Lead,1,Tier 2,Startup,Private,62,3,Basic,713289.0
48,Male,Bachelors,8.5,HR,Analyst,2,Tier 3,Startup,Private,81,4,Basic,880961.0
38,Male,Bachelors,20.0,Finance,Analyst,1,Tier 1,Startup,Public,73,2,Intermediate,1622954.0
52,Female,PhD,3.5,Finance,Manager,5,Tier 1,Startup,Public,46,4,Intermediate,931961.0
55,Male,Masters,16.6,Support,Executive,1,Tier 1,Mid,Public,48,1,Basic,1456310.0
45,Male,Bachelors,22.1,Tech,Analyst,1,Tier 3,Mid,Public,35,2,Advanced,1773289.0
56,Male,Bachelors,19.8,Tech,Engineer,1,Tier 2,Enterprise,Public,30,3,Intermediate,1679827.0
27,Female,Masters,12.6,HR,Executive,5,Tier 1,Startup,Public,40,2,Advanced,1397206.0
40,Female,Bachelors,20.6,Tech,Manager,3,Tier 1,Enterprise,MNC,28,2,Intermediate,1913909.0
51,Female,Bachelors,36.4,Operations,Executive,4,Tier 2,Enterprise,MNC,46,2,Basic,2989184.0
28,Male,Bachelors,7.8,Marketing,Executive,1,Tier 1,Startup,Private,98,4,Intermediate,808810.0
31,Female,Bachelors,24.9,Tech,Analyst,2,Tier 1,Startup,MNC,42,0,Advanced,1982893.0
53,Female,Masters,1.6,Tech,Engineer,2,Tier 2,Mid,Private,70,1,Basic,443515.0
55,Female,Bachelors,2.5,Finance,Analyst,5,Tier 2,Startup,MNC,99,2,Advanced,698876.0
49,Female,Masters,21.0,Operations,Engineer,3,Tier 1,Mid,MNC,22,2,Intermediate,1951764.0
36,Male,Bachelors,4.0,Tech,Engineer,1,Tier 1,Enterprise,Public,35,4,Advanced,565910.0
51,Female,High School,0.8,Marketing,Lead,5,Tier 3,Enterprise,MNC,27,1,Advanced,448497.0
58,Female,Bachelors,6.5,Tech,Analyst,4,Tier 1,Mid,MNC,61,1,Advanced,949409.0
50,Male,PhD,21.5,HR,Manager,3,Tier 2,Mid,MNC,92,3,Basic,2078264.0
43,Male,Masters,26.7,Operations,Executive,3,Tier 2,Startup,Public,54,1,Intermediate,2233517.0
25,Female,Bachelors,7.7,Tech,Lead,5,Tier 1,Mid,Public,90,1,Intermediate,1039045.0
41,Male,Masters,25.4,Operations,Manager,2,Tier 2,Mid,MNC,91,2,Intermediate,2150769.0
53,Female,Masters,6.9,Tech,Analyst,3,Tier 1,Startup,Private,67,0,Intermediate,830577.0
57,Male,PhD,23.3,Marketing,Engineer,2,Tier 2,Enterprise,MNC,73,2,Basic,2169078.0
25,Male,Bachelors,15.7,Marketing,Analyst,3,Tier 2,Mid,Public,55,4,Advanced,1547012.0
48,Female,Masters,24.8,Operations,Analyst,3,Tier 3,Startup,Public,25,1,Basic,2135315.0
38,Male,High School,37.8,Support,Lead,3,Tier 2,Startup,Private,90,0,Intermediate,2931677.0
33,Female,Bachelors,35.6,Finance,Manager,4,Tier 1,Mid,Public,31,2,Intermediate,2977149.0
43,Male,PhD,0.2,Finance,Lead,2,Tier 1,Enterprise,Public,78,3,Advanced,548955.0
38,Female,Bachelors,33.6,HR,Manager,4,Tier 1,Startup,MNC,84,4,Intermediate,2884530.0
31,Male,Bachelors,2.5,Support,Lead,2,Tier 3,Mid,Private,69,4,Advanced,495703.0
22,Male,Bachelors,36.2,Finance,Executive,4,Tier 3,Enterprise,Public,62,4,Advanced,2964200.0
43,Male,Masters,10.7,Operations,Engineer,4,Tier 1,Mid,Public,62,2,Intermediate,1191097.0
47,Male,Masters,14.5,Finance,Engineer,4,Tier 1,Startup,MNC,68,0,Basic,1418774.0
39,Male,Bachelors,3.5,HR,Engineer,5,Tier 1,Startup,MNC,95,0,Basic,747853.0
35,Female,PhD,4.3,Tech,Executive,4,Tier 3,Startup,MNC,74,1,Advanced,854097.0
50,Male,High School,27.6,Finance,Executive,3,Tier 1,Mid,MNC,69,0,Intermediate,2246631.0
33,Female,Bachelors,35.9,Operations,Engineer,1,Tier 2,Startup,Private,40,3,Intermediate,2834942.0
57,Female,PhD,23.2,Operations,Engineer,4,Tier 1,Mid,MNC,32,4,Intermediate,2324690.0
56,Female,Bachelors,27.2,HR,Manager,1,Tier 1,Enterprise,Private,61,2,Intermediate,2158439.0
33,Male,Bachelors,29.0,HR,Manager,1,Tier 1,Enterprise,Public,34,4,Basic,2372182.0
28,Female,Bachelors,10.0,Marketing,Analyst,3,Tier 1,Enterprise,Public,69,4,Intermediate,1129540.0
50,Male,Masters,1.7,Marketing,Lead,1,Tier 1,Enterprise,MNC,20,3,Intermediate,496079.0
32,Female,Bachelors,0.1,Marketing,Manager,1,Tier 1,Startup,MNC,70,4,Intermediate,414977.0
54,Female,PhD,13.3,Tech,Manager,1,Tier 1,Startup,MNC,53,4,Advanced,1457040.0
27,Female,Masters,9.2,Operations,Manager,2,Tier 1,Mid,Public,61,3,Intermediate,1010674.0
36,Female,Bachelors,2.4,Marketing,Manager,4,Tier 3,Enterprise,Public,81,3,Advanced,596042.0
53,Female,Masters,6.8,Operations,Executive,4,Tier 2,Enterprise,Public,51,0,Basic,902684.0
32,Male,Bachelors,4.7,HR,Analyst,1,Tier 2,Mid,Private,80,4,Intermediate,671912.0
44,Female,Bachelors,34.8,Tech,Manager,3,Tier 1,Mid,Public,73,1,Basic,2800664.0
47,Female,Masters,5.3,HR,Lead,2,Tier 2,Mid,MNC,93,1,Advanced,751699.0
55,Male,PhD,20.4,Operations,Manager,3,Tier 1,Mid,Private,77,1,Basic,1929973.0
55,Male,Bachelors,22.5,Support,Executive,3,Tier 1,Enterprise,Private,43,3,Advanced,1924865.0
50,Male,Bachelors,20.7,Support,Engineer,1,Tier 1,Startup,Private,46,4,Advanced,1837602.0
25,Female,Bachelors,3.8,Marketing,Engineer,5,Tier 1,Enterprise,Public,40,0,Intermediate,750941.0
38,Female,Bachelors,12.1,Support,Analyst,1,Tier 1,Mid,Public,37,4,Intermediate,1201598.0
56,Female,Bachelors,1.9,HR,Engineer,5,Tier 1,Startup,Public,74,1,Intermediate,598606.0
34,Female,High School,15.0,Support,Manager,2,Tier 1,Enterprise,Public,87,2,Advanced,1311728.0
36,Female,Masters,7.2,Finance,Executive,5,Tier 1,Mid,MNC,66,1,Intermediate,1049755.0
50,Female,Bachelors,21.3,Tech,Analyst,1,Tier 2,Startup,Private,73,3,Basic,1771913.0
50,Male,Bachelors,26.3,Operations,Manager,1,Tier 2,Startup,Private,37,4,Advanced,2095785.0
32,Male,Masters,20.2,Marketing,Engineer,3,Tier 3,Mid,Private,92,3,Basic,1796435.0
53,Female,Masters,16.5,HR,Lead,1,Tier 1,Startup,Private,83,0,Intermediate,1402900.0
23,Female,Bachelors,14.7,Tech,Manager,1,Tier 1,Enterprise,Private,68,4,Intermediate,1320444.0
35,Female,Bachelors,32.0,Marketing,Lead,4,Tier 3,Enterprise,MNC,54,4,Advanced,2768670.0
41,Female,Masters,8.3,HR,Lead,4,Tier 1,Enterprise,MNC,58,4,Intermediate,1144746.0
43,Female,Bachelors,27.9,Support,Analyst,3,Tier 2,Startup,Private,77,2,Intermediate,2335064.0
32,Male,Bachelors,28.8,Operations,Executive,5,Tier 1,Startup,Private,76,4,Basic,2512800.0
48,Male,Masters,15.9,Finance,Engineer,5,Tier 1,Mid,Public,25,2,Advanced,1626387.0
24,Female,High School,11.3,Finance,Engineer,4,Tier 1,Mid,Private,97,4,Intermediate,1226942.0
38,Male,High School,17.9,Support,Manager,2,Tier 3,Startup,MNC,97,1,Intermediate,1538740.0
49,Female,High School,3.5,Operations,Engineer,4,Tier 1,Enterprise,Public,39,0,Advanced,559304.0
50,Female,Bachelors,1.7,Tech,Analyst,2,Tier 1,Startup,MNC,69,4,Basic,550010.0
42,Female,High School,4.2,Operations,Engineer,5,Tier 2,Enterprise,Public,28,3,Advanced,709853.0
37,Male,PhD,7.1,Support,Manager,4,Tier 2,Mid,Public,95,1,Intermediate,1091774.0
58,Male,Bachelors,19.2,HR,Engineer,1,Tier 3,Startup,Private,33,3,Intermediate,1567966.0
41,Female,Bachelors,32.3,Tech,Executive,2,Tier 1,Startup,MNC,42,3,Intermediate,2678250.0
27,Male,Bachelors,9.0,Finance,Lead,2,Tier 2,Startup,MNC,67,2,Advanced,963222.0
40,Male,PhD,35.5,Support,Lead,2,Tier 1,Enterprise,Private,99,0,Basic,2937810.0
26,Female,Bachelors,36.3,HR,Lead,5,Tier 1,Mid,Public,75,3,Intermediate,3033031.0
24,Male,Bachelors,36.4,Support,Executive,3,Tier 2,Enterprise,Public,59,1,Advanced,2880235.0
22,Male,Masters,31.8,Marketing,Analyst,1,Tier 1,Mid,MNC,88,0,Advanced,2541941.0
59,Female,Bachelors,13.8,Marketing,Manager,4,Tier 2,Enterprise,Private,58,1,Intermediate,1320835.0
36,Female,Bachelors,2.8,Marketing,Executive,2,Tier 3,Mid,Private,93,3,Intermediate,450908.0
55,Male,Bachelors,21.6,Finance,Manager,5,Tier 1,Enterprise,MNC,62,0,Intermediate,1959497.0
56,Female,Bachelors,21.2,Operations,Analyst,2,Tier 3,Startup,Public,50,4,Advanced,1832028.0
46,Male,Bachelors,32.3,Tech,Executive,4,Tier 2,Enterprise,Public,89,3,Basic,2715763.0
45,Female,Masters,37.8,Finance,Engineer,1,Tier 2,Startup,Private,22,3,Advanced,2920177.0
33,Female,Bachelors,19.3,HR,Analyst,2,Tier 3,Startup,Public,23,2,Intermediate,1614827.0
39,Female,Bachelors,13.1,HR,Lead,5,Tier 1,Startup,Public,46,1,Basic,1366528.0
36,Female,High School,7.1,Marketing,Executive,5,Tier 3,Enterprise,Public,46,4,Intermediate,956342.0
37,Male,Bachelors,0.2,Tech,Analyst,3,Tier 1,Startup,MNC,66,0,Intermediate,395401.0
48,Female,Bachelors,19.3,Marketing,Analyst,5,Tier 3,Enterprise,Private,79,3,Intermediate,1829113.0
29,Female,PhD,21.1,HR,Executive,3,Tier 1,Mid,MNC,55,3,Advanced,2080340.0
46,Female,Bachelors,31.3,HR,Lead,1,Tier 3,Enterprise,MNC,65,4,Basic,2490607.0
38,Male,Masters,19.2,Operations,Lead,4,Tier 3,Enterprise,Public,80,3,Intermediate,1831845.0
50,Male,Bachelors,34.8,Operations,Analyst,3,Tier 2,Enterprise,Private,61,1,Advanced,2779600.0
29,Female,Bachelors,23.9,Operations,Manager,2,Tier 2,Mid,Public,26,0,Intermediate,1879487.0
36,Female,High School,31.9,Marketing,Analyst,2,Tier 2,Mid,Private,49,4,Intermediate,2554444.0
48,Female,Bachelors,5.6,Support,Executive,4,Tier 1,Mid,Public,69,4,Advanced,911835.0
28,Female,Bachelors,32.5,Tech,Executive,5,Tier 1,Startup,Private,66,2,Basic,2715454.0
24,Female,Bachelors,25.7,Operations,Executive,2,Tier 1,Enterprise,Private,59,0,Intermediate,2078771.0
50,Female,Masters,6.5,Finance,Lead,3,Tier 2,Enterprise,Public,24,4,Advanced,887596.0
45,Male,High School,7.2,Operations,Engineer,4,Tier 1,Startup,Public,89,3,Intermediate,923446.0
24,Female,Bachelors,35.2,Marketing,Executive,2,Tier 1,Startup,MNC,77,0,Advanced,2759124.0
41,Female,Bachelors,1.2,Tech,Executive,5,Tier 1,Enterprise,MNC,63,1,Intermediate,597135.0
36,Female,Bachelors,17.6,Operations,Manager,5,Tier 1,Startup,Private,90,4,Intermediate,1768459.0
46,Female,Bachelors,11.9,Tech,Manager,2,Tier 1,Startup,Public,51,1,Advanced,1148237.0
51,Female,Bachelors,25.3,Finance,Analyst,4,Tier 1,Mid,Public,98,4,Basic,2273531.0
35,Female,Bachelors,31.9,HR,Analyst,1,Tier 1,Startup,MNC,96,3,Advanced,2604128.0
28,Male,Masters,13.7,Tech,Analyst,2,Tier 2,Startup,Public,93,2,Intermediate,1363761.0
38,Male,Masters,16.2,Support,Executive,5,Tier 1,Enterprise,Private,59,3,Advanced,1650600.0
41,Male,Bachelors,37.3,Operations,Manager,1,Tier 3,Startup,Private,76,1,Advanced,2731480.0
57,Male,High School,29.8,Marketing,Analyst,4,Tier 2,Startup,Private,30,0,Intermediate,2378232.0
30,Male,Masters,34.1,Support,Manager,5,Tier 1,Startup,MNC,59,1,Advanced,2918832.0
59,Male,Bachelors,16.7,Support,Executive,4,Tier 1,Mid,Private,66,2,Intermediate,1603540.0
43,Female,Bachelors,8.9,Marketing,Executive,2,Tier 2,Enterprise,MNC,21,4,Advanced,948564.0
23,Female,Bachelors,15.7,Marketing,Analyst,4,Tier 1,Mid,MNC,71,4,Intermediate,1627743.0
45,Female,Bachelors,27.2,Marketing,Executive,5,Tier 3,Startup,Private,91,1,Advanced,2342953.0
29,Female,Bachelors,4.2,Support,Executive,2,Tier 1,Enterprise,MNC,68,0,Basic,614605.0
32,Female,Bachelors,10.3,Tech,Manager,5,Tier 2,Enterprise,MNC,78,4,Intermediate,1289784.0
34,Female,Bachelors,1.8,Marketing,Engineer,5,Tier 3,Startup,Private,57,4,Intermediate,573296.0
38,Male,Bachelors,16.4,HR,Lead,1,Tier 2,Mid,Private,35,2,Basic,1404857.0
29,Female,Masters,31.4,Support,Analyst,3,Tier 3,Startup,MNC,97,2,Intermediate,2629862.0
42,Male,Bachelors,0.9,Support,Engineer,4,Tier 3,Mid,MNC,46,0,Intermediate,422896.0
39,Male,High School,25.7,Support,Analyst,4,Tier 3,Startup,Public,93,4,Basic,2214692.0
51,Female,Bachelors,35.4,Finance,Engineer,1,Tier 3,Enterprise,Private,47,3,Intermediate,2745238.0
39,Female,Masters,9.0,Tech,Executive,4,Tier 1,Enterprise,Public,85,1,Advanced,1084456.0
52,Female,Masters,26.4,Tech,Analyst,1,Tier 1,Mid,MNC,64,4,Intermediate,2262621.0
59,Female,Masters,37.1,Marketing,Engineer,4,Tier 1,Startup,Public,52,1,Intermediate,3048382.0
53,Female,Bachelors,36.6,Support,Lead,4,Tier 3,Mid,MNC,79,4,Advanced,3051974.0
32,Female,Masters,8.9,Support,Executive,5,Tier 1,Enterprise,Public,69,2,Intermediate,1159562.0
46,Female,Masters,3.8,Marketing,Analyst,1,Tier 1,Enterprise,MNC,65,0,Intermediate,591607.0
54,Male,High School,5.6,Tech,Analyst,4,Tier 2,Mid,MNC,54,3,Advanced,798516.0
59,Female,Bachelors,26.7,Marketing,Engineer,3,Tier 1,Mid,MNC,60,2,Intermediate,2283606.0
29,Female,Bachelors,27.6,Marketing,Analyst,1,Tier 2,Mid,Private,77,0,Intermediate,2161438.0
32,Male,Masters,25.6,Marketing,Executive,1,Tier 3,Mid,MNC,96,2,Intermediate,2143729.0
43,Female,Bachelors,12.8,Marketing,Manager,1,Tier 2,Mid,Private,74,1,Intermediate,1148286.0
45,Female,Bachelors,6.5,Marketing,Engineer,5,Tier 2,Startup,MNC,24,4,Intermediate,1011005.0
38,Male,PhD,22.1,Operations,Lead,1,Tier 2,Mid,Public,24,2,Intermediate,1957138.0
33,Female,Masters,18.4,Operations,Analyst,5,Tier 2,Mid,MNC,41,0,Advanced,1827362.0
53,Female,PhD,27.7,Support,Executive,3,Tier 1,Enterprise,MNC,53,4,Advanced,2543686.0
36,Female,PhD,16.8,Support,Analyst,2,Tier 1,Enterprise,Public,84,1,Basic,1618662.0
37,Female,High School,12.9,Operations,Lead,5,Tier 1,Startup,MNC,78,1,Basic,1421775.0
43,Female,Masters,11.2,Tech,Executive,4,Tier 2,Mid,MNC,36,3,Intermediate,1331545.0
49,Female,Bachelors,8.0,Finance,Lead,1,Tier 2,Mid,MNC,70,4,Intermediate,902042.0
41,Male,Masters,10.1,Tech,Executive,2,Tier 1,Enterprise,Public,68,1,Advanced,1043179.0
54,Female,Bachelors,3.6,Support,Manager,5,Tier 2,Enterprise,MNC,28,2,Intermediate,715255.0
31,Female,PhD,13.2,Operations,Executive,4,Tier 1,Enterprise,Private,93,1,Advanced,1453396.0
53,Male,Masters,1.4,Tech,Lead,2,Tier 1,Mid,Private,34,1,Basic,455778.0
54,Male,Masters,7.1,Finance,Engineer,3,Tier 1,Mid,Private,48,1,Advanced,814011.0
23,Female,High School,28.4,Marketing,Manager,5,Tier 2,Startup,Private,72,3,Advanced,2456635.0
